record_type,run,pond_position,caught_order,species,rarity,length_cm,girth_cm,weight_kg,price,pond_total_value,caught_total_value,rarity_1_count,rarity_2_count,rarity_3_count,rarity_4_count,pond_value_min,pond_value_average,pond_value_max,seed
"fish","126","45","","Common Carp","1","55","41.25","3.7434375","6.29","","","","","","","","","",""
"fish","126","46","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","126","47","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","126","48","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","126","49","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","126","50","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"pond_summary","126","","","","","","","","","285.56","21.95","34","12","4","0","","","",""
"fish","127","1","1","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","127","2","2","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","127","3","3","Atlantic Cod","2","91","57.33","10.68186892","14.43","","","","","","","","","",""
"fish","127","4","4","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","127","5","5","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","127","6","","Atlantic Cod","2","74","46.62","5.7440502","9.49","","","","","","","","","",""
"fish","127","7","","Common Carp","1","52","39","3.16368","5.71","","","","","","","","","",""
"fish","127","8","","Atlantic Cod","2","89","56.07","9.992935575","13.74","","","","","","","","","",""
"fish","127","9","","Atlantic Cod","2","57","35.91","2.625110775","6.38","","","","","","","","","",""
"fish","127","10","","Common Carp","1","50","37.5","2.8125","5.36","","","","","","","","","",""
"fish","127","11","","Atlantic Cod","2","57","35.91","2.625110775","6.38","","","","","","","","","",""
"fish","127","12","","Common Carp","1","48","36","2.48832","5.04","","","","","","","","","",""
"fish","127","13","","Common Carp","1","35","26.25","0.9646875","3.51","","","","","","","","","",""
"fish","127","14","","Common Carp","1","42","31.5","1.66698","4.22","","","","","","","","","",""
"fish","127","15","","Bluefish","3","38","24.32","0.8026989714","9.93","","","","","","","","","",""
"fish","127","16","","Common Carp","1","50","37.5","2.8125","5.36","","","","","","","","","",""
"fish","127","17","","Common Carp","1","31","23.25","0.6702975","3.22","","","","","","","","","",""
"fish","127","18","","Common Carp","1","44","33","1.91664","4.47","","","","","","","","","",""
"fish","127","19","","Atlantic Cod","2","53","33.39","2.110331475","5.86","","","","","","","","","",""
"fish","127","20","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","127","21","","Atlantic Cod","2","53","33.39","2.110331475","5.86","","","","","","","","","",""
"fish","127","22","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","127","23","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","127","24","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","127","25","","Atlantic Cod","2","59","37.17","2.911247325","6.66","","","","","","","","","",""
"fish","127","26","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","127","27","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","127","28","","Atlantic Cod","2","81","51.03","7.533176175","11.28","","","","","","","","","",""
"fish","127","29","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","127","30","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","127","31","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","127","32","","Bluefish","3","43","27.52","1.163073829","10.29","","","","","","","","","",""
"fish","127","33","","Common Carp","1","49","36.75","2.6471025","5.20","","","","","","","","","",""
"fish","127","34","","Atlantic Cod","2","65","40.95","3.892809375","7.64","","","","","","","","","",""
"fish","127","35","","Atlantic Cod","2","40","25.2","0.9072","4.66","","","","","","","","","",""
"fish","127","36","","Atlantic Cod","2","55","34.65","2.358365625","6.11","","","","","","","","","",""
"fish","127","37","","Atlantic Cod","2","42","26.46","1.0501974","4.80","","","","","","","","","",""
"fish","127","38","","Atlantic Cod","2","60","37.8","3.0618","6.81","","","","","","","","","",""
"fish","127","39","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","127","40","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","127","41","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","127","42","","Atlantic Cod","2","93","58.59","11.40176048","15.15","","","","","","","","","",""
"fish","127","43","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","127","44","","Common Carp","1","32","24","0.73728","3.29","","","","","","","","","",""
"fish","127","45","","Atlantic Cod","2","74","46.62","5.7440502","9.49","","","","","","","","","",""
"fish","127","46","","Atlantic Cod","2","77","48.51","6.471355275","10.22","","","","","","","","","",""
"fish","127","47","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","127","48","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","127","49","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","127","50","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"pond_summary","127","","","","","","","","","272.42","26.50","31","17","2","0","","","",""
"fish","128","1","1","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","128","2","2","Atlantic Cod","2","55","34.65","2.358365625","6.11","","","","","","","","","",""
"fish","128","3","3","Common Carp","1","45","33.75","2.0503125","4.60","","","","","","","","","",""
"fish","128","4","4","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","128","5","5","Common Carp","1","44","33","1.91664","4.47","","","","","","","","","",""
"fish","128","6","","Common Carp","1","31","23.25","0.6702975","3.22","","","","","","","","","",""
"fish","128","7","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","128","8","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","128","9","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","128","10","","Atlantic Cod","2","48","30.24","1.5676416","5.32","","","","","","","","","",""
"fish","128","11","","Atlantic Cod","2","61","38.43","3.217455675","6.97","","","","","","","","","",""
"fish","128","12","","Atlantic Cod","2","96","60.48","12.5411328","16.29","","","","","","","","","",""
"fish","128","13","","Atlantic Cod","2","87","54.81","9.334280025","13.08","","","","","","","","","",""
"fish","128","14","","Atlantic Cod","2","57","35.91","2.625110775","6.38","","","","","","","","","",""
"fish","128","15","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","128","16","","Common Carp","1","28","21","0.49392","3.04","","","","","","","","","",""
"fish","128","17","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","128","18","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","128","19","","Common Carp","1","26","19.5","0.39546","2.95","","","","","","","","","",""
"fish","128","20","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","128","21","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","128","22","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","128","23","","Atlantic Cod","2","53","33.39","2.110331475","5.86","","","","","","","","","",""
"fish","128","24","","Atlantic Cod","2","92","57.96","11.0379024","14.79","","","","","","","","","",""
"fish","128","25","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","128","26","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","128","27","","Atlantic Cod","2","56","35.28","2.4893568","6.24","","","","","","","","","",""
"fish","128","28","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","128","29","","Common Carp","1","38","28.5","1.23462","3.78","","","","","","","","","",""
"fish","128","30","","Atlantic Cod","2","56","35.28","2.4893568","6.24","","","","","","","","","",""
"fish","128","31","","Atlantic Cod","2","38","23.94","0.7778106","4.53","","","","","","","","","",""
"fish","128","32","","Bluefish","3","50","32","1.828571429","10.95","","","","","","","","","",""
"fish","128","33","","Bluefish","3","38","24.32","0.8026989714","9.93","","","","","","","","","",""
"fish","128","34","","Common Carp","1","34","25.5","0.88434","3.43","","","","","","","","","",""
"fish","128","35","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","128","36","","Atlantic Cod","2","76","47.88","6.2224848","9.97","","","","","","","","","",""
"fish","128","37","","Common Carp","1","49","36.75","2.6471025","5.20","","","","","","","","","",""
"fish","128","38","","Common Carp","1","47","35.25","2.3360175","4.89","","","","","","","","","",""
"fish","128","39","","Atlantic Cod","2","38","23.94","0.7778106","4.53","","","","","","","","","",""
"fish","128","40","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","128","41","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","128","42","","Atlantic Cod","2","49","30.87","1.667674575","5.42","","","","","","","","","",""
"fish","128","43","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","128","44","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","128","45","","Common Carp","1","39","29.25","1.3346775","3.88","","","","","","","","","",""
"fish","128","46","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","128","47","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","128","48","","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","128","49","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","128","50","","Common Carp","1","52","39","3.16368","5.71","","","","","","","","","",""
"pond_summary","128","","","","","","","","","247.34","22.76","34","14","2","0","","","",""
"fish","129","1","1","Bluefish","3","42","26.88","1.0838016","10.21","","","","","","","","","",""
"fish","129","2","2","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","129","3","3","Tuna","3","47","33.84","1.922208686","11.05","","","","","","","","","",""
"fish","129","4","4","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","129","5","5","Atlantic Cod","2","77","48.51","6.471355275","10.22","","","","","","","","","",""
"fish","129","6","","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","129","7","","Atlantic Cod","2","49","30.87","1.667674575","5.42","","","","","","","","","",""
"fish","129","8","","Lanternfish","4","5","2.5","0.001302083333","26.50","","","","","","","","","",""
"fish","129","9","","Atlantic Cod","2","78","49.14","6.7267746","10.48","","","","","","","","","",""
"fish","129","10","","Atlantic Cod","2","46","28.98","1.3797378","5.13","","","","","","","","","",""
"fish","129","11","","Common Carp","1","29","21.75","0.5487525","3.10","","","","","","","","","",""
"fish","129","12","","Common Carp","1","47","35.25","2.3360175","4.89","","","","","","","","","",""
"fish","129","13","","Atlantic Cod","2","43","27.09","1.127011725","4.88","","","","","","","","","",""
"fish","129","14","","Atlantic Cod","2","44","27.72","1.2074832","4.96","","","","","","","","","",""
"fish","129","15","","Atlantic Cod","2","98","61.74","13.3413966","17.09","","","","","","","","","",""
"fish","129","16","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","129","17","","Atlantic Cod","2","77","48.51","6.471355275","10.22","","","","","","","","","",""
"fish","129","18","","Atlantic Cod","2","50","31.5","1.771875","5.52","","","","","","","","","",""
"fish","129","19","","Atlantic Cod","2","91","57.33","10.68186892","14.43","","","","","","","","","",""
"fish","129","20","","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
"fish","129","21","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","129","22","","Common Carp","1","49","36.75","2.6471025","5.20","","","","","","","","","",""
"fish","129","23","","Common Carp","1","34","25.5","0.88434","3.43","","","","","","","","","",""
"fish","129","24","","Bluefish","3","61","39.04","3.320407771","12.45","","","","","","","","","",""
"fish","129","25","","Atlantic Cod","2","81","51.03","7.533176175","11.28","","","","","","","","","",""
