record_type,run,pond_position,caught_order,species,rarity,length_cm,girth_cm,weight_kg,price,pond_total_value,caught_total_value,rarity_1_count,rarity_2_count,rarity_3_count,rarity_4_count,pond_value_min,pond_value_average,pond_value_max,seed
"fish","200","6","","Atlantic Cod","2","48","30.24","1.5676416","2.32","","","","","","","","","",""
"fish","200","7","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","200","8","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","200","9","","Tuna","3","100","72","18.51428571","19.64","","","","","","","","","",""
"fish","200","10","","Atlantic Cod","2","97","61.11","12.93713977","13.69","","","","","","","","","",""
"fish","200","11","","Atlantic Cod","2","72","45.36","5.2907904","6.04","","","","","","","","","",""
"fish","200","12","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","200","13","","Atlantic Cod","2","48","30.24","1.5676416","2.32","","","","","","","","","",""
"fish","200","14","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","200","15","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","200","16","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","200","17","","Atlantic Cod","2","93","58.59","11.40176048","12.15","","","","","","","","","",""
"fish","200","18","","Atlantic Cod","2","67","42.21","4.263315525","5.01","","","","","","","","","",""
"fish","200","19","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","200","20","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","200","21","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","200","22","","Common Carp","1","49","36.75","2.6471025","2.90","","","","","","","","","",""
"fish","200","23","","Atlantic Cod","2","95","59.85","12.15329063","12.90","","","","","","","","","",""
"fish","200","24","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","200","25","","Atlantic Cod","2","74","46.62","5.7440502","6.49","","","","","","","","","",""
"fish","200","26","","Atlantic Cod","2","81","51.03","7.533176175","8.28","","","","","","","","","",""
"fish","200","27","","Common Carp","1","38","28.5","1.23462","1.48","","","","","","","","","",""
"fish","200","28","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","200","29","","Common Carp","1","40","30","1.44","1.69","","","","","","","","","",""
"fish","200","30","","Common Carp","1","32","24","0.73728","0.99","","","","","","","","","",""
"fish","200","31","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","200","32","","Atlantic Cod","2","54","34.02","2.2320522","2.98","","","","","","","","","",""
"fish","200","33","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","200","34","","Atlantic Cod","2","62","39.06","3.3782994","4.13","","","","","","","","","",""
"fish","200","35","","Atlantic Cod","2","41","25.83","0.976955175","1.73","","","","","","","","","",""
"fish","200","36","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","200","37","","Atlantic Cod","2","81","51.03","7.533176175","8.28","","","","","","","","","",""
"fish","200","38","","Common Carp","1","54","40.5","3.54294","3.79","","","","","","","","","",""
"fish","200","39","","Common Carp","1","39","29.25","1.3346775","1.58","","","","","","","","","",""
"fish","200","40","","Bluefish","3","49","31.36","1.7210368","2.85","","","","","","","","","",""
"fish","200","41","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","200","42","","Atlantic Cod","2","65","40.95","3.892809375","4.64","","","","","","","","","",""
"fish","200","43","","Common Carp","1","51","38.25","2.9846475","3.23","","","","","","","","","",""
"fish","200","44","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","200","45","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","200","46","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","200","47","","Atlantic Cod","2","51","32.13","1.880327925","2.63","","","","","","","","","",""
"fish","200","48","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","200","49","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","200","50","","Common Carp","1","33","24.75","0.8085825","1.06","","","","","","","","","",""
"pond_summary","200","","","","","","","","","153.73","7.67","32","16","2","0","","","",""
"fish","201","1","1","Bluefish","3","61","39.04","3.320407771","4.45","","","","","","","","","",""
"fish","201","2","2","Common Carp","1","46","34.5","2.19006","2.44","","","","","","","","","",""
"fish","201","3","3","Common Carp","1","29","21.75","0.5487525","0.80","","","","","","","","","",""
"fish","201","4","4","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","201","5","5","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","201","6","","Atlantic Cod","2","75","47.25","5.980078125","6.73","","","","","","","","","",""
"fish","201","7","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","201","8","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","201","9","","Bluefish","3","45","28.8","1.333028571","2.46","","","","","","","","","",""
"fish","201","10","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","201","11","","Atlantic Cod","2","66","41.58","4.0752558","4.83","","","","","","","","","",""
"fish","201","12","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","201","13","","Atlantic Cod","2","52","32.76","1.9931184","2.74","","","","","","","","","",""
"fish","201","14","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","201","15","","Atlantic Cod","2","67","42.21","4.263315525","5.01","","","","","","","","","",""
"fish","201","16","","Atlantic Cod","2","53","33.39","2.110331475","2.86","","","","","","","","","",""
"fish","201","17","","Bluefish","3","36","23.04","0.6825106286","1.81","","","","","","","","","",""
"fish","201","18","","Atlantic Cod","2","76","47.88","6.2224848","6.97","","","","","","","","","",""
"fish","201","19","","Atlantic Cod","2","59","37.17","2.911247325","3.66","","","","","","","","","",""
"fish","201","20","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","201","21","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","201","22","","Atlantic Cod","2","40","25.2","0.9072","1.66","","","","","","","","","",""
"fish","201","23","","Tuna","3","54","38.88","2.915333486","4.04","","","","","","","","","",""
"fish","201","24","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","201","25","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","201","26","","Atlantic Cod","2","52","32.76","1.9931184","2.74","","","","","","","","","",""
"fish","201","27","","Atlantic Cod","2","77","48.51","6.471355275","7.22","","","","","","","","","",""
"fish","201","28","","Common Carp","1","35","26.25","0.9646875","1.21","","","","","","","","","",""
"fish","201","29","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","201","30","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","201","31","","Common Carp","1","26","19.5","0.39546","0.65","","","","","","","","","",""
"fish","201","32","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","201","33","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","201","34","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","201","35","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","201","36","","Atlantic Cod","2","86","54.18","9.0160938","9.77","","","","","","","","","",""
"fish","201","37","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","201","38","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","201","39","","Common Carp","1","46","34.5","2.19006","2.44","","","","","","","","","",""
"fish","201","40","","Atlantic Cod","2","57","35.91","2.625110775","3.38","","","","","","","","","",""
"fish","201","41","","Common Carp","1","26","19.5","0.39546","0.65","","","","","","","","","",""
"fish","201","42","","Atlantic Cod","2","52","32.76","1.9931184","2.74","","","","","","","","","",""
"fish","201","43","","Bluefish","3","66","42.24","4.205655771","5.33","","","","","","","","","",""
"fish","201","44","","Common Carp","1","40","30","1.44","1.69","","","","","","","","","",""
"fish","201","45","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","201","46","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","201","47","","Tuna","3","82","59.04","10.20818469","11.33","","","","","","","","","",""
"fish","201","48","","Common Carp","1","51","38.25","2.9846475","3.23","","","","","","","","","",""
"fish","201","49","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","201","50","","Atlantic Cod","2","66","41.58","4.0752558","4.83","","","","","","","","","",""
"pond_summary","201","","","","","","","","","121.45","8.80","30","14","6","0","","","",""
"fish","202","1","1","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","202","2","2","Atlantic Cod","2","99","62.37","13.75398832","14.50","","","","","","","","","",""
"fish","202","3","3","Common Carp","1","26","19.5","0.39546","0.65","","","","","","","","","",""
"fish","202","4","4","Tuna","3","70","50.4","6.3504","7.48","","","","","","","","","",""
"fish","202","5","5","Bluefish","3","49","31.36","1.7210368","2.85","","","","","","","","","",""
"fish","202","6","","Atlantic Cod","2","92","57.96","11.0379024","11.79","","","","","","","","","",""
"fish","202","7","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","202","8","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","202","9","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","202","10","","Common Carp","1","50","37.5","2.8125","3.06","","","","","","","","","",""
"fish","202","11","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","202","12","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","202","13","","Atlantic Cod","2","52","32.76","1.9931184","2.74","","","","","","","","","",""
"fish","202","14","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","202","15","","Common Carp","1","41","30.75","1.5507225","1.80","","","","","","","","","",""
"fish","202","16","","Bluefish","3","44","28.16","1.246120229","2.37","","","","","","","","","",""
"fish","202","17","","Common Carp","1","38","28.5","1.23462","1.48","","","","","","","","","",""
"fish","202","18","","Common Carp","1","42","31.5","1.66698","1.92","","","","","","","","","",""
"fish","202","19","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","202","20","","Atlantic Cod","2","79","49.77","6.988827825","7.74","","","","","","","","","",""
"fish","202","21","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","202","22","","Tuna","3","56","40.32","3.2514048","4.38","","","","","","","","","",""
"fish","202","23","","Atlantic Cod","2","89","56.07","9.992935575","10.74","","","","","","","","","",""
"fish","202","24","","Bluefish","3","74","47.36","5.927848229","7.05","","","","","","","","","",""
"fish","202","25","","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","202","26","","Atlantic Cod","2","96","60.48","12.5411328","13.29","","","","","","","","","",""
"fish","202","27","","Common Carp","1","40","30","1.44","1.69","","","","","","","","","",""
"fish","202","28","","Common Carp","1","38","28.5","1.23462","1.48","","","","","","","","","",""
"fish","202","29","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","202","30","","Common Carp","1","25","18.75","0.3515625","0.60","","","","","","","","","",""
"fish","202","31","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","202","32","","Atlantic Cod","2","64","40.32","3.7158912","4.47","","","","","","","","","",""
"fish","202","33","","Common Carp","1","45","33.75","2.0503125","2.30","","","","","","","","","",""
"fish","202","34","","Common Carp","1","26","19.5","0.39546","0.65","","","","","","","","","",""
"fish","202","35","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","202","36","","Atlantic Cod","2","59","37.17","2.911247325","3.66","","","","","","","","","",""
"fish","202","37","","Atlantic Cod","2","90","56.7","10.333575","11.08","","","","","","","","","",""
"fish","202","38","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
